Rank,Release Group,Worldwide,Domestic,Foreign,Filename,Year,Domestic %,Foreign %
6493,Charged: The Eduardo Garcia Story,15920,15920,0,2017.csv,2017,100.0,0.0
6494,Can You Dig This,15909,15909,0,2015.csv,2015,100.0,0.0
6495,The Bay of Silence,15889,1941,13948,2020.csv,2020,12.215998489521052,87.78400151047894
6496,This Binary Universe,15875,15875,0,2012.csv,2012,100.0,0.0
6497,Starfish,15849,15849,0,2019.csv,2019,100.0,0.0
6498,A Reason,15792,15792,0,2015.csv,2015,100.0,0.0
6499,Defining Hope,15788,15788,0,2017.csv,2017,100.0,0.0
6500,Take Me Home,15760,15760,0,2012.csv,2012,100.0,0.0
6501,Full Moon in Paris,15726,15726,0,2015.csv,2015,100.0,0.0
6502,Trinity Seven The Movie 2: Heavens Library & Crimson Lord,15712,15712,0,2019.csv,2019,100.0,0.0
6503,Breakdance Academy,15628,15628,0,2010.csv,2010,100.0,0.0
6504,Dreams Rewired,15626,11843,3783,2015.csv,2015,75.79034941763727,24.20965058236273
6505,Out on Stage,15623,15623,0,2018.csv,2018,100.0,0.0
6506,The Competition 2019 Re-release,15622,15622,0,2019.csv,2019,100.0,0.0
6507,Basmati Blues,15605,0,15605,2017.csv,2017,0.0,100.0
6508,Five Nights in Maine,15587,15587,0,2016.csv,2016,100.0,0.0
6509,Bob le Flambeur,15586,15586,0,2018.csv,2018,100.0,0.0
6510,When You Read This Letter,15552,15552,0,2018.csv,2018,100.0,0.0
6511,Postcards from London,15548,5312,10236,2018.csv,2018,34.165165937741186,65.8348340622588
6512,Stuffed,15532,15532,0,2019.csv,2019,100.0,0.0
6513,Counter Column,15529,15529,0,2020.csv,2020,100.0,0.0
6514,Dreamkiller,15514,15514,0,2010.csv,2010,100.0,0.0
6515,Tom of Finland 2018 Re-release,15483,3314,12169,2018.csv,2018,21.404120648453144,78.59587935154686
6516,They Will Have to Kill Us First: Malian Music In Exile,15453,7516,7937,2015.csv,2015,48.637804956966285,51.36219504303372
6517,California Solo,15433,15433,0,2012.csv,2012,100.0,0.0
6518,Be Somebody,15395,15395,0,2016.csv,2016,100.0,0.0
6519,Between the Lines,15383,15383,0,2019.csv,2019,100.0,0.0
6520,Dumbstruck,15379,15379,0,2011.csv,2011,100.0,0.0
6521,The Adderall Diaries,15364,13191,2173,2016.csv,2016,85.85654777401717,14.143452225982816
6522,The President,15338,7578,7760,2016.csv,2016,49.40670230799322,50.59329769200678
6523,Narcissister Organ Player,15334,15334,0,2018.csv,2018,100.0,0.0
6524,Only the Young,15312,15312,0,2012.csv,2012,100.0,0.0
6525,Contemporary Color,15305,15305,0,2017.csv,2017,100.0,0.0
6526,American Deep State,15269,15269,0,2020.csv,2020,100.0,0.0
6527,Starcrossed,15263,15263,0,2016.csv,2016,100.0,0.0
6528,Arabian Nights: Volume 2 - The Desolate One,15245,6398,8847,2015.csv,2015,41.96785831420138,58.03214168579862
6529,People's Republic of Desire,15241,15241,0,2018.csv,2018,100.0,0.0
6530,The Samaritan,15220,2521,12699,2012.csv,2012,16.56373193166886,83.43626806833115
6531,Funan,15152,15152,0,2019.csv,2019,100.0,0.0
6532,The Olivia Experiment,15122,15122,0,2014.csv,2014,100.0,0.0
6533,Kung Fu Joe,15120,15120,0,2012.csv,2012,100.0,0.0
6534,Trade of Innocents,15091,15091,0,2012.csv,2012,100.0,0.0
6535,Rebels on Pointe,15088,15088,0,2017.csv,2017,100.0,0.0
6536,Cheatin',15077,15077,0,2015.csv,2015,100.0,0.0
6537,Barefoot,15071,15071,0,2014.csv,2014,100.0,0.0
6538,Caught in the Web,15033,1067,13966,2012.csv,2012,7.097718352956828,92.90228164704317
6539,I'm Not Jesus Mommy,15005,15005,0,2011.csv,2011,100.0,0.0
6540,The Tenant,15003,15003,0,2011.csv,2011,100.0,0.0
6541,Wrinkles the Clown,14938,14938,0,2019.csv,2019,100.0,0.0
6542,I Declare War,14928,14928,0,2013.csv,2013,100.0,0.0
6543,Trust Machine: The Story of Blockchain,14905,14905,0,2018.csv,2018,100.0,0.0
6544,La Maison de la radio,14905,8095,6810,2013.csv,2013,54.310634015431056,45.68936598456894
6545,ZZ Top: That Little Ol' Band from Texas,14879,14879,0,2019.csv,2019,100.0,0.0
6546,Horses of God 2014 Re-release,14817,14817,0,2014.csv,2014,100.0,0.0
6547,Vince Giordano: There's a Future in the Past,14807,14807,0,2017.csv,2017,100.0,0.0
6548,Kiss of the Damned,14752,14752,0,2013.csv,2013,100.0,0.0
6549,The Prey 2012 Re-release,14738,13959,779,2012.csv,2012,94.71434387298142,5.2856561270185916
6550,Sweet Virginia,14725,11753,2972,2017.csv,2017,79.81663837011884,20.183361629881155
6551,Gloria,14701,14701,0,2015.csv,2015,100.0,0.0
6552,30 Beats,14693,14693,0,2012.csv,2012,100.0,0.0
6553,Last Men in Aleppo,14637,14637,0,2017.csv,2017,100.0,0.0
6554,10 Days in a Madhouse,14616,14616,0,2015.csv,2015,100.0,0.0
6555,Unraveled,14615,14615,0,2012.csv,2012,100.0,0.0
6556,Buzzard,14591,14591,0,2015.csv,2015,100.0,0.0
6557,Tristana,14586,14586,0,2012.csv,2012,100.0,0.0
6558,Ferrante Fever,14518,11137,3381,2018.csv,2018,76.71166827386693,23.288331726133077
6559,The Wanderers 2016 Re-release,14492,14492,0,2016.csv,2016,100.0,0.0
6560,Antarctica: Ice and Sky 2017 Re-release,14475,14475,0,2017.csv,2017,100.0,0.0
6561,The Public Image is Rotten,14464,11293,3171,2018.csv,2018,78.07660398230088,21.923396017699115
6562,The Two Escobars,14457,14457,0,2010.csv,2010,100.0,0.0
6563,My Son 2019 Re-release,14450,14450,0,2019.csv,2019,100.0,0.0
6564,The Last Movie Star,14410,14410,0,2018.csv,2018,100.0,0.0
6565,The Unbelievers,14400,14400,0,2013.csv,2013,100.0,0.0
6566,The Uncondemned,14393,14393,0,2016.csv,2016,100.0,0.0
6567,Exhibition,14378,14344,34,2014.csv,2014,99.76352761162887,0.23647238837112253
6568,Justice Is Mind,14360,14360,0,2013.csv,2013,100.0,0.0
6569,Gone Doggy Gone,14354,14354,0,2015.csv,2015,100.0,0.0
6570,Peep World,14351,14351,0,2011.csv,2011,100.0,0.0
6571,Machines,14331,9710,4621,2017.csv,2017,67.75521596538971,32.244784034610284
6572,Never Stand Still,14272,14272,0,2012.csv,2012,100.0,0.0
6573,Combat Obscura,14242,14242,0,2019.csv,2019,100.0,0.0
6574,Saheb Biwi Aur Gangster,14231,14231,0,2011.csv,2011,100.0,0.0
6575,Brother Nature,14218,14218,0,2016.csv,2016,100.0,0.0
6576,A Perfect Man,14147,7117,7030,2013.csv,2013,50.30748568601117,49.69251431398883
6577,Newtown,14109,14109,0,2016.csv,2016,100.0,0.0
6578,We Won't Grow Old Together,14104,14104,0,2012.csv,2012,100.0,0.0
6579,"I Was at Home, But...",14078,14078,0,2020.csv,2020,100.0,0.0
6580,Shangri-La Suite,14073,14073,0,2016.csv,2016,100.0,0.0
6581,Gayby,14062,14062,0,2012.csv,2012,100.0,0.0
6582,6 Month Rule,14057,14057,0,2012.csv,2012,100.0,0.0
6583,Head Games,14056,14056,0,2012.csv,2012,100.0,0.0
6584,Ghetto Physics,14034,14034,0,2010.csv,2010,100.0,0.0
6585,Chasing the Blues,14030,14030,0,2018.csv,2018,100.0,0.0
6586,Il Futuro,14001,14001,0,2013.csv,2013,100.0,0.0
6587,Screwball,13967,13967,0,2019.csv,2019,100.0,0.0
6588,Yosemite,13931,13931,0,2016.csv,2016,100.0,0.0
6589,Weed the People,13926,13926,0,2018.csv,2018,100.0,0.0
6590,This Is Martin Bonner,13888,13888,0,2013.csv,2013,100.0,0.0
6591,Falling Away,13869,13869,0,2012.csv,2012,100.0,0.0
6592,Genesis,13856,6784,7072,2019.csv,2019,48.96073903002309,51.03926096997691
6593,Backcountry,13848,13848,0,2015.csv,2015,100.0,0.0
6594,Sympathy for Delicious,13826,13826,0,2011.csv,2011,100.0,0.0
6595,Stavisky...,13793,13793,0,2018.csv,2018,100.0,0.0
6596,The Pretty One,13769,13769,0,2014.csv,2014,100.0,0.0
6597,A Space Program,13739,13739,0,2016.csv,2016,100.0,0.0
6598,Dorfman in Love,13737,13737,0,2013.csv,2013,100.0,0.0
6599,Don McKay,13722,13722,0,2010.csv,2010,100.0,0.0
6600,Time to Die,13707,13707,0,2017.csv,2017,100.0,0.0
6601,Daisies,13692,13692,0,2012.csv,2012,100.0,0.0
6602,This One's for the Ladies,13688,13688,0,2019.csv,2019,100.0,0.0
6603,The Law in These Parts,13683,13683,0,2012.csv,2012,100.0,0.0
6604,Tikkun,13671,13671,0,2016.csv,2016,100.0,0.0
6605,Red Trees,13666,13666,0,2017.csv,2017,100.0,0.0
6606,Fifi Howls from Happiness,13614,13614,0,2014.csv,2014,100.0,0.0
6607,When the Iron Bird Flies: Tibetan Buddhism Arrives in the West,13598,13598,0,2012.csv,2012,100.0,0.0
6608,Stray Dogs,13573,10433,3140,2014.csv,2014,76.86583658734251,23.134163412657482
6609,Eli,13547,13547,0,2015.csv,2015,100.0,0.0
6610,Dysfunctional Friends,13546,13546,0,2012.csv,2012,100.0,0.0
6611,Paper Man,13514,13514,0,2010.csv,2010,100.0,0.0
6612,Handsome Harry,13500,13500,0,2010.csv,2010,100.0,0.0
6613,Shadowman,13498,13498,0,2017.csv,2017,100.0,0.0
6614,Spices of Liberty,13463,13463,0,2016.csv,2016,100.0,0.0
6615,War of the Worlds: Goliath,13385,13385,0,2014.csv,2014,100.0,0.0
6616,Solaris 2017 Re-release,13352,0,13352,2017.csv,2017,0.0,100.0
6617,Violet Tendencies,13304,13304,0,2010.csv,2010,100.0,0.0
6618,Rapid Response,13294,13294,0,2019.csv,2019,100.0,0.0
6619,Late Spring,13254,13254,0,2016.csv,2016,100.0,0.0
6620,Days and Nights,13243,13243,0,2014.csv,2014,100.0,0.0
6621,Our Blood is Wine,13210,13210,0,2018.csv,2018,100.0,0.0
6622,"Intent to Destroy: Death, Denial & Depiction",13194,13194,0,2017.csv,2017,100.0,0.0
6623,Sol LeWitt,13146,13146,0,2014.csv,2014,100.0,0.0
6624,The Pleasures of Being Out of Step,13137,13137,0,2014.csv,2014,100.0,0.0
6625,The Trouble with Bliss,13093,13093,0,2012.csv,2012,100.0,0.0
6626,Under the Boardwalk: The Monopoly Story,13080,13080,0,2011.csv,2011,100.0,0.0
6627,Nothing But a Man,13063,13063,0,2012.csv,2012,100.0,0.0
6628,"How Much Does Your Building Weigh, Mr Foster? 2012 Re-release",13013,13013,0,2012.csv,2012,100.0,0.0
6629,Jim,13000,13000,0,2010.csv,2010,100.0,0.0
6630,Bloodworth,12971,12971,0,2011.csv,2011,100.0,0.0
6631,Like Me,12965,12965,0,2018.csv,2018,100.0,0.0
6632,Duet for Cannibals 2019 re-release,12962,12962,0,2019.csv,2019,100.0,0.0
6633,K2: Siren of the Himalayas,12959,12959,0,2014.csv,2014,100.0,0.0
6634,The Last Rampage,12944,6294,6650,2017.csv,2017,48.62484548825711,51.37515451174289
6635,A Green Story,12901,12901,0,2013.csv,2013,100.0,0.0
6636,Taipei Story,12897,12897,0,2017.csv,2017,100.0,0.0
6637,Permanent,12847,12847,0,2017.csv,2017,100.0,0.0
6638,The Taqwacores,12839,11445,1394,2010.csv,2010,89.14245657761508,10.857543422384921
6639,Junction 48,12795,12795,0,2017.csv,2017,100.0,0.0
6640,Yakuza Apocalypse,12756,12756,0,2015.csv,2015,100.0,0.0
6641,Virginia,12728,12728,0,2012.csv,2012,100.0,0.0
6642,Breakdance Academy 2013 Re-release,12708,12708,0,2013.csv,2013,100.0,0.0
6643,Concerning Violence,12680,12680,0,2014.csv,2014,100.0,0.0
6644,Heal,12668,12668,0,2017.csv,2017,100.0,0.0
6645,Bhopal: A Prayer for Rain,12628,12628,0,2014.csv,2014,100.0,0.0
6646,Kangaroo,12626,4547,8079,2018.csv,2018,36.01298907017266,63.987010929827335
6647,American Socialist: The Life and Times of Eugene Victor Debs,12609,12609,0,2018.csv,2018,100.0,0.0
6648,Boy Meets Girl,12589,12589,0,2014.csv,2014,100.0,0.0
6649,Husbands in Goa,12588,10135,2453,2012.csv,2012,80.51318716237687,19.486812837623134
6650,Of Fathers and Sons,12579,12579,0,2018.csv,2018,100.0,0.0
6651,Around June,12578,12578,0,2012.csv,2012,100.0,0.0
6652,My Art,12554,12554,0,2018.csv,2018,100.0,0.0
6653,Off Season,12544,12544,0,2019.csv,2019,100.0,0.0
6654,City of Women,12516,12516,0,2016.csv,2016,100.0,0.0
6655,Seven Beauties,12408,12408,0,2017.csv,2017,100.0,0.0
6656,Killer Raccoons! 2! Dark Christmas in the Dark!,12382,12382,0,2020.csv,2020,100.0,0.0
6657,American Chaos,12368,12368,0,2018.csv,2018,100.0,0.0
6658,America the Beautiful 2: The Thin Commandments,12366,12366,0,2011.csv,2011,100.0,0.0
6659,Rebirth,12358,12358,0,2011.csv,2011,100.0,0.0
6660,L'héritage de la chouette,12316,12316,0,2018.csv,2018,100.0,0.0
6661,4 Days in France,12273,12273,0,2017.csv,2017,100.0,0.0
6662,The Armor of Light,12267,12267,0,2015.csv,2015,100.0,0.0
6663,Wa-shoku Dream: Beyond Sushi,12240,12240,0,2015.csv,2015,100.0,0.0
6664,The Living Wake,12232,12232,0,2010.csv,2010,100.0,0.0
6665,Bricked,12201,12201,0,2019.csv,2019,100.0,0.0
6666,Elstree 1976,12173,12173,0,2016.csv,2016,100.0,0.0
6667,Destiny,12156,12156,0,2016.csv,2016,100.0,0.0
6668,Touch the Wall,12156,12156,0,2014.csv,2014,100.0,0.0
6669,Greetings from Tim Buckley,12155,11157,998,2013.csv,2013,91.78938708350472,8.210612916495268
6670,Back Door Channels: The Price of Peace,12139,12139,0,2011.csv,2011,100.0,0.0
6671,In No Great Hurry: 13 Lessons in Life with Saul Leiter,12133,12133,0,2014.csv,2014,100.0,0.0
6672,The Most Unknown,12119,12119,0,2018.csv,2018,100.0,0.0
6673,Call Me Kuchu,12110,9124,2986,2012.csv,2012,75.34269199009084,24.657308009909165
6674,Zen for Nothing,12107,12107,0,2019.csv,2019,100.0,0.0
6675,Hot Water,12101,12101,0,2016.csv,2016,100.0,0.0
6676,The Kids Grow Up,12095,12095,0,2010.csv,2010,100.0,0.0
6677,A Murder in the Park,12088,12088,0,2015.csv,2015,100.0,0.0
6678,When Two Worlds Collide,12080,12080,0,2016.csv,2016,100.0,0.0
6679,Little England 2015 Re-release,12077,12077,0,2015.csv,2015,100.0,0.0
6680,Imprisoned,12050,12050,0,2019.csv,2019,100.0,0.0
6681,Quartet,12042,12042,0,2019.csv,2019,100.0,0.0
6682,Lost Angels: Skid Row Is My Home,12025,12025,0,2012.csv,2012,100.0,0.0
6683,Queen Margot 2014 Re-release,12005,12005,0,2014.csv,2014,100.0,0.0
6684,Autumn Sonata 2017 Re-release,11959,0,11959,2017.csv,2017,0.0,100.0
6685,The Strange Little Cat,11956,5885,6071,2014.csv,2014,49.22214787554366,50.77785212445634
6686,The Last Race,11947,11947,0,2018.csv,2018,100.0,0.0
6687,Frank Serpico,11925,11925,0,2017.csv,2017,100.0,0.0
6688,"Cassandro, The Exotico!",11897,11897,0,2019.csv,2019,100.0,0.0
6689,Hollywould,11888,11888,0,2019.csv,2019,100.0,0.0
6690,Revenge of the Mekons,11861,11861,0,2014.csv,2014,100.0,0.0
6691,Les Parents Terribles,11818,11818,0,2018.csv,2018,100.0,0.0
6692,Emptying the Skies,11811,11811,0,2015.csv,2015,100.0,0.0
6693,The Dry Land,11777,11777,0,2010.csv,2010,100.0,0.0
6694,Summer '03,11746,11746,0,2018.csv,2018,100.0,0.0
6695,Rid of Me,11740,11740,0,2011.csv,2011,100.0,0.0
6696,Lucha Mexico,11722,11722,0,2016.csv,2016,100.0,0.0
6697,White Wedding 2010 Re-release,11710,11710,0,2010.csv,2010,100.0,0.0
6698,The Grizzlies,11650,11650,0,2020.csv,2020,100.0,0.0
6699,36 Saints,11640,11640,0,2013.csv,2013,100.0,0.0
6700,The Tribes of Palos Verdes,11603,11603,0,2017.csv,2017,100.0,0.0
6701,11 Flowers,11599,9213,2386,2012.csv,2012,79.429261143202,20.570738856798
6702,Around India with a Movie Camera,11568,10389,1179,2018.csv,2018,89.80809128630706,10.191908713692946
6703,The Preppie Connection,11558,11558,0,2016.csv,2016,100.0,0.0
6704,River of Grass,11553,11553,0,2016.csv,2016,100.0,0.0
6705,The Ruins of Lifta,11548,11548,0,2016.csv,2016,100.0,0.0
6706,Ultrasuede: In Search of Halston,11539,11539,0,2012.csv,2012,100.0,0.0
6707,After the Cup: Sons of Sakhnin United,11538,11538,0,2010.csv,2010,100.0,0.0
6708,Elektra Luxx,11514,11514,0,2011.csv,2011,100.0,0.0
6709,The Final Member,11428,11428,0,2014.csv,2014,100.0,0.0
6710,The Great Invisible,11428,11428,0,2014.csv,2014,100.0,0.0
6711,Beside Bowie: The Mick Ronson Story,11400,11400,0,2017.csv,2017,100.0,0.0
6712,Rendezvous in July,11321,11321,0,2018.csv,2018,100.0,0.0
6713,Powerbomb,11319,11319,0,2020.csv,2020,100.0,0.0
6714,Draupadi Unleashed,11317,11317,0,2020.csv,2020,100.0,0.0
6715,Viktoria,11314,11314,0,2016.csv,2016,100.0,0.0
6716,Saigon Bodyguards,11314,11314,0,2017.csv,2017,100.0,0.0
6717,Lost in America,11301,11301,0,2020.csv,2020,100.0,0.0
6718,Dishkiyaoon,11288,11288,0,2014.csv,2014,100.0,0.0
6719,Theo Who Lived,11271,11271,0,2016.csv,2016,100.0,0.0
6720,Daylight's End,11257,0,11257,2016.csv,2016,0.0,100.0
6721,Bullitt County,11257,11257,0,2018.csv,2018,100.0,0.0
6722,In Like Flynn,11255,11255,0,2019.csv,2019,100.0,0.0
6723,Hacker,11239,11239,0,2016.csv,2016,100.0,0.0
6724,The Pathological Optimist,11222,11222,0,2017.csv,2017,100.0,0.0
6725,Children of Invention,11183,11183,0,2010.csv,2010,100.0,0.0
6726,Made Me Do It,11151,11151,0,2019.csv,2019,100.0,0.0
6727,"Now, Forager",11146,11146,0,2012.csv,2012,100.0,0.0
6728,InSight,11100,11100,0,2011.csv,2011,100.0,0.0
6729,The Black Book of Father Dinis,11057,0,11057,2018.csv,2018,0.0,100.0
6730,Edward II 2018 Re-release,11055,4826,6229,2018.csv,2018,43.654454997738576,56.345545002261424
6731,The Challenge,11043,11043,0,2017.csv,2017,100.0,0.0
6732,The Woman with the 5 Elephants 2011 Re-release,11026,11026,0,2011.csv,2011,100.0,0.0
6733,PAY 2 PLAY: Democracy's High Stakes,11021,11021,0,2014.csv,2014,100.0,0.0
6734,Midget Zombie Takeover,11006,11006,0,2013.csv,2013,100.0,0.0
6735,Christina,11000,11000,0,2010.csv,2010,100.0,0.0
6736,Suburban Birds,10997,10997,0,2019.csv,2019,100.0,0.0
6737,16 Bars,10985,10985,0,2019.csv,2019,100.0,0.0
6738,Just Before I Go,10970,10970,0,2015.csv,2015,100.0,0.0
6739,Digging Up the Marrow,10969,10969,0,2015.csv,2015,100.0,0.0
6740,Very Good Girls,10963,6940,4023,2014.csv,2014,63.30384018972909,36.69615981027091
6741,Wallander: Hämnden 2012 Re-release,10960,10960,0,2012.csv,2012,100.0,0.0
6742,Sarah Palin: You Betcha!,10935,10935,0,2011.csv,2011,100.0,0.0
6743,If the Dancer Dances,10912,10912,0,2019.csv,2019,100.0,0.0
6744,As It Is in Heaven,10850,10850,0,2014.csv,2014,100.0,0.0
6745,What Happened Last Night,10844,10844,0,2016.csv,2016,100.0,0.0
6746,The Forecaster,10824,10172,652,2015.csv,2015,93.97634885439764,6.023651145602365
6747,Bleeding Heart,10815,0,10815,2015.csv,2015,0.0,100.0
6748,Terkel in Trouble 2010 Re-release,10783,10783,0,2010.csv,2010,100.0,0.0
6749,The Man Who Shook the Hand of Vicente Fernandez,10782,10782,0,2012.csv,2012,100.0,0.0
6750,Vision Portraits,10771,10771,0,2019.csv,2019,100.0,0.0
6751,Mala Mala,10761,10761,0,2015.csv,2015,100.0,0.0
6752,A Resurrection,10730,10730,0,2013.csv,2013,100.0,0.0
6753,Hollow in the Land,10688,0,10688,2017.csv,2017,0.0,100.0
6754,You Go to My Head,10682,10682,0,2020.csv,2020,100.0,0.0
6755,Made in Cleveland,10681,10681,0,2013.csv,2013,100.0,0.0
6756,Frankie & Alice,10670,10670,0,2010.csv,2010,100.0,0.0
6757,National Bird,10656,10656,0,2016.csv,2016,100.0,0.0
6758,American Meat,10650,10650,0,2013.csv,2013,100.0,0.0
6759,Caucus,10645,10645,0,2013.csv,2013,100.0,0.0
6760,Lovesong,10626,10626,0,2017.csv,2017,100.0,0.0
6761,Intuitions,10606,10606,0,2019.csv,2019,100.0,0.0
6762,Marriage Italian Style 2011 Re-release,10600,10600,0,2011.csv,2011,100.0,0.0
6763,Inside the Mind of Leonardo,10600,10600,0,2014.csv,2014,100.0,0.0
6764,China Heavyweight,10550,10550,0,2012.csv,2012,100.0,0.0
6765,I'll Take Your Dead,10523,10523,0,2019.csv,2019,100.0,0.0
6766,Waiting for Armageddon,10501,10501,0,2010.csv,2010,100.0,0.0
6767,Clarence,10495,10495,0,2017.csv,2017,100.0,0.0
6768,Santa Mesa,10490,10490,0,2012.csv,2012,100.0,0.0
6769,Neon Flesh 2012 Re-release,10483,0,10483,2012.csv,2012,0.0,100.0
6770,"Norte, the End of History",10457,10457,0,2014.csv,2014,100.0,0.0
6771,Evil Intent,10454,10454,0,2013.csv,2013,100.0,0.0
6772,Class Rank,10452,10452,0,2018.csv,2018,100.0,0.0
6773,Mama Africa 2018 Re-release,10430,10430,0,2018.csv,2018,100.0,0.0
6774,The Advocates,10402,10402,0,2018.csv,2018,100.0,0.0
6775,Shanghai Calling,10400,10400,0,2013.csv,2013,100.0,0.0
6776,Elemental,10358,10358,0,2013.csv,2013,100.0,0.0
6777,Zero Bridge,10357,10357,0,2011.csv,2011,100.0,0.0
6778,SK1 2016 Re-release,10330,10330,0,2016.csv,2016,100.0,0.0
6779,Painted Woman,10298,10298,0,2017.csv,2017,100.0,0.0
6780,Shepard & Dark,10278,10278,0,2013.csv,2013,100.0,0.0
6781,Moebius,10254,2340,7914,2014.csv,2014,22.820362785254535,77.17963721474547
6782,Coded Bias,10236,10236,0,2020.csv,2020,100.0,0.0
6783,The Endless Summer,10233,10233,0,2014.csv,2014,100.0,0.0
6784,Amelia 2.0,10233,10233,0,2017.csv,2017,100.0,0.0
6785,Approaching the Unknown,10232,10232,0,2016.csv,2016,100.0,0.0
6786,Tip Top,10201,6050,4151,2013.csv,2013,59.30791098911872,40.69208901088129
6787,When Lambs Become Lions,10197,9337,860,2019.csv,2019,91.56614690595273,8.433853094047269
6788,Prince of the Himalayas,10190,10190,0,2011.csv,2011,100.0,0.0
6789,Miss Minoes 2011 Re-release,10189,10189,0,2011.csv,2011,100.0,0.0
6790,A Bird of the Air,10152,10152,0,2011.csv,2011,100.0,0.0
6791,Beta Test,10104,10104,0,2016.csv,2016,100.0,0.0
6792,Putin's Kiss,10082,10082,0,2012.csv,2012,100.0,0.0
6793,Pawn Shop Chronicles,10080,8088,1992,2013.csv,2013,80.23809523809524,19.761904761904763
6794,Before I Disappear,10078,10078,0,2014.csv,2014,100.0,0.0
6795,Little Accidents,10071,10071,0,2015.csv,2015,100.0,0.0
6796,Informant,10068,10068,0,2013.csv,2013,100.0,0.0
6797,The Sunshine Makers,10042,10042,0,2017.csv,2017,100.0,0.0
6798,Circle,10024,10024,0,2010.csv,2010,100.0,0.0
6799,The Life and Mind of Mark DeFriest,10021,10021,0,2015.csv,2015,100.0,0.0
6800,Guest Artist,10017,10017,0,2020.csv,2020,100.0,0.0
6801,Arjun: The Warrior Prince,10017,10017,0,2012.csv,2012,100.0,0.0
6802,The Do-Deca-Pentathlon,10000,10000,0,2012.csv,2012,100.0,0.0
6803,"Hugh Hefner: Playboy, Activist and Rebel",10000,10000,0,2010.csv,2010,100.0,0.0
6804,Tere Bin Laden: Dead Or Alive,9995,0,9995,2016.csv,2016,0.0,100.0
6805,Foosballers,9966,9966,0,2020.csv,2020,100.0,0.0
6806,Made in France,9956,9956,0,2016.csv,2016,100.0,0.0
6807,Olivia,9934,9934,0,2019.csv,2019,100.0,0.0
6808,Streetwise,9904,9904,0,2019.csv,2019,100.0,0.0
6809,52 Tuesdays,9844,0,9844,2015.csv,2015,0.0,100.0
6810,Kabbalah Me,9816,9816,0,2014.csv,2014,100.0,0.0
6811,Down Terrace,9812,9812,0,2010.csv,2010,100.0,0.0
6812,Birth of the Living Dead,9802,9802,0,2013.csv,2013,100.0,0.0
6813,Pelle the Conqueror 2017 Re-release,9757,9757,0,2017.csv,2017,100.0,0.0
6814,"If You Don't, I Will",9719,9719,0,2014.csv,2014,100.0,0.0
6815,Antoine & Antoinette,9704,9704,0,2013.csv,2013,100.0,0.0
6816,Brutal Beauty: Tales of the Rose City Rollers,9677,9677,0,2010.csv,2010,100.0,0.0
6817,The Quest of Alain Ducasse,9627,9627,0,2018.csv,2018,100.0,0.0
6818,The Spanish Prisoner 2019 Re-release,9589,9589,0,2019.csv,2019,100.0,0.0
